scan_id,F_area_total,F_mean,F_p95,F_p99,F_top10_area,F_main_roi_area,F_main_roi_mean,F_main_roi_peak
562,1.1003476995825239,0.0011461955203984624,0.007471358149410842,0.009054063565138798,0.24674510235736363,0.4668159309878669,0.006224212413171558,0.009343882224458784
563,1.1028241089238349,0.001148775113462328,0.007194006052765332,0.008683525805941209,0.24359676014770765,0.44712487068633056,0.0059616649424844076,0.008991560893346707
564,1.0840869383228404,0.0011292572274196255,0.007102827252899469,0.008508076657120662,0.24206474472871115,0.40936416495064065,0.005685613402092231,0.008591159803118975
565,1.1392015099648898,0.0011866682395467601,0.0072619502080138966,0.008636481870329917,0.22292161459576254,0.4106024598749802,0.005865749426785431,0.008796296615682516
566,1.1395297558955568,0.001187010162391205,0.00743113507512394,0.008836809069204966,0.2562905926955173,0.43962965160215517,0.006022323994550071,0.009109974761363618
567,1.0732414815779312,0.0011179598766436784,0.0071983376768993855,0.008586822106747933,0.24941086604027857,0.42099599071255694,0.005767068365925438,0.00885918364363563
568,1.1132323186539677,0.001159616998597883,0.007056926335559196,0.008425248493767133,0.22001953163874796,0.39760821933946056,0.005762437961441457,0.008556990772692426
569,1.066725580207137,0.0011111724793824343,0.006580327311931422,0.00807348130737431,0.21327155160543537,0.38312568745661796,0.005473224106523114,0.008410727231142594
570,1.1473504417406557,0.0011951567101465164,0.00760250716570773,0.00932064993149448,0.2586225187184693,0.4835439332063085,0.006362420173767217,0.0096271222425304
571,1.1129502373298128,0.0011593231638852217,0.007484922167669742,0.008877525042437471,0.25556120687899814,0.4441632563852816,0.006084428169661392,0.009174935973054375
572,1.0905959487308656,0.0011360374465946518,0.007236877229150437,0.008646712534055787,0.25308538466780334,0.42208106985388283,0.00578193246375182,0.00888398226745592
573,1.0993642243398112,0.0011451710670206366,0.007477469859388454,0.008889128132679117,0.2585712681664445,0.42873427815301884,0.005954642752125262,0.00901328094491676
574,1.104869573124005,0.0011509058053375053,0.007103400174762618,0.008672607097149381,0.22905386863944496,0.42892991133827885,0.005875752210113409,0.008979790894670731
575,1.0518873965554967,0.0010957160380786423,0.00669613683976308,0.00836293989590013,0.21555575746014072,0.40084222620931603,0.00564566515787769,0.008654982576609306
576,1.0816753892254523,0.0011267451971098462,0.007093610911245135,0.008447675786581236,0.2396117186412947,0.4056669799371657,0.005713619435734728,0.008684068545500186
577,1.1137406717484328,0.0011601465330712843,0.007322012448960994,0.00890168361641271,0.2562525739742945,0.4465000295237824,0.006033784182753817,0.009189351551320305
578,0.9940250901109822,0.0010354428021989398,0.00665685073937194,0.008004722379825318,0.24240659697542435,0.38039780851315974,0.005283302896016108,0.008280580615353852
